20190908 220100;7877.5;7877.75;7877.5;7877.75;2
20190908 220600;7884;7884;7884;7884;1
20190908 221400;7890.5;7890.5;7890.5;7890.5;2
20190908 221700;7892;7892.25;7892;7892.25;3
20190908 221900;7894.25;7894.25;7894.25;7894.25;5
20190908 223300;7886;7886;7886;7886;1
20190908 223400;7887.5;7887.5;7887.5;7887.5;5
20190908 224100;7888.25;7888.25;7888.25;7888.25;1
20190908 224700;7887.75;7887.75;7887.75;7887.75;1
20190908 225000;7889.25;7889.5;7889.25;7889.5;3
20190908 230300;7885.25;7885.25;7885.25;7885.25;2
20190908 231800;7885;7885;7885;7885;2
20190908 232200;7883.75;7883.75;7883.75;7883.75;1
20190908 235700;7884;7884.75;7884;7884.75;3
20190909 000100;7884.75;7884.75;7884.75;7884.75;1
20190909 000800;7887.5;7887.5;7887.25;7887.25;2
20190909 001100;7891.5;7891.5;7891.5;7891.5;1
20190909 001200;7890;7890;7890;7890;1
20190909 001300;7890;7890;7890;7890;2
20190909 002000;7889.75;7889.75;7889.75;7889.75;1
20190909 002100;7890.25;7890.5;7890.25;7890.25;3
20190909 002300;7890;7890;7890;7890;1
20190909 002800;7889.5;7889.5;7889.5;7889.5;1
20190909 003600;7892.5;7892.5;7892.5;7892.5;1
20190909 003800;7895;7895.75;7895;7895.75;2
20190909 003900;7898.5;7900;7897.25;7900;5
20190909 004000;7899;7899;7899;7899;1
20190909 004300;7897.75;7898;7897.75;7898;3
20190909 004700;7898.5;7898.5;7898.5;7898.5;1
20190909 005600;7896;7896;7896;7896;1
20190909 010100;7900.5;7900.5;7900.5;7900.5;1
20190909 010600;7897;7897;7897;7897;1
20190909 010800;7894.25;7894.25;7894.25;7894.25;1
20190909 010900;7895.75;7895.75;7895.75;7895.75;1
20190909 011000;7895.5;7897;7895.5;7897;5
20190909 011600;7895.25;7895.25;7895.25;7895.25;1
20190909 011700;7894.25;7894.25;7894.25;7894.25;1
20190909 011900;7898.5;7898.5;7898.5;7898.5;1
20190909 012200;7896;7896;7896;7896;2
20190909 012400;7897.5;7897.5;7897.5;7897.5;1
20190909 012600;7899;7899;7899;7899;1
20190909 013000;7900;7903;7900;7902.25;4
20190909 013100;7902;7902;7902;7902;2
20190909 013300;7901.25;7903.25;7901.25;7903.25;5
20190909 013500;7902;7902;7902;7902;6
20190909 013600;7901;7901;7901;7901;5
20190909 013700;7903.5;7903.5;7903.5;7903.5;3
20190909 013800;7904.25;7904.25;7904;7904;3
20190909 013900;7904.5;7904.5;7903;7903;3
20190909 014200;7901.5;7902;7901.5;7902;6
20190909 014300;7902;7902;7902;7902;3
20190909 014500;7902.5;7902.5;7902.5;7902.5;1
20190909 014600;7900.5;7902;7900.5;7902;3
20190909 014700;7900.25;7900.25;7898.75;7898.75;9
20190909 014800;7899.5;7899.5;7894.75;7894.75;11
20190909 014900;7894.75;7894.75;7885.5;7886.25;22
20190909 015000;7885.75;7887.25;7885.75;7887.25;2
20190909 015100;7888.75;7888.75;7888.75;7888.75;1
20190909 015300;7889.75;7889.75;7889.75;7889.75;1
20190909 015500;7888.5;7888.5;7888.5;7888.5;1
20190909 015700;7882.25;7885.25;7882.25;7885.25;3
20190909 015800;7885.75;7885.75;7885.75;7885.75;3
20190909 020000;7885.25;7885.25;7885.25;7885.25;1
20190909 020400;7884;7884;7884;7884;1
20190909 020500;7883;7883;7883;7883;1
20190909 020600;7885.5;7887.25;7885.5;7887.25;3
20190909 020800;7891.5;7892.75;7891.5;7892.75;4
20190909 020900;7892.75;7892.75;7892.75;7892.75;1
20190909 021000;7893.75;7893.75;7893.75;7893.75;2
20190909 021100;7893.5;7893.5;7891;7891;10
20190909 021600;7892;7892;7892;7892;1
20190909 022400;7894;7894;7894;7894;1
20190909 022800;7896.25;7896.25;7896;7896;5
20190909 023200;7896.25;7896.25;7896.25;7896.25;1
