20260311 130100;25166;25168.25;25165.75;25168.25;5
20260311 130200;25186.5;25186.5;25186.5;25186.5;1
20260311 130300;25194.75;25194.75;25194.75;25194.75;1
20260311 130400;25187;25187;25187;25187;1
20260311 130500;25187.75;25187.75;25187.75;25187.75;1
20260311 130600;25207.5;25207.5;25207.5;25207.5;1
20260311 130700;25205.75;25208.75;25203;25208.75;3
20260311 130800;25204.25;25204.25;25204.25;25204.25;1
20260311 131100;25183;25183;25180;25180;2
20260311 131200;25182.5;25183.5;25181.25;25181.5;11
20260311 131400;25194.5;25194.5;25194.5;25194.5;2
20260311 131600;25182;25182;25181.25;25181.25;6
20260311 131700;25186.5;25186.5;25186.5;25186.5;1
20260311 131800;25200.75;25200.75;25200.75;25200.75;1
20260311 131900;25202.5;25202.5;25202.5;25202.5;1
20260311 132100;25206.25;25206.25;25205.5;25205.5;2
20260311 132200;25206.75;25217.5;25206.75;25216;7
20260311 132300;25216;25218.5;25216;25218.5;3
20260311 132400;25210.25;25226;25210.25;25226;6
20260311 132500;25224.25;25230.75;25223.75;25230.75;4
20260311 132600;25235.75;25238;25235.75;25237;3
20260311 132700;25240;25240.5;25240;25240.5;2
20260311 132800;25235;25238;25235;25238;2
20260311 132900;25243;25243;25243;25243;2
20260311 133000;25238.75;25248;25238;25248;5
20260311 133100;25269.25;25308.25;25269.25;25300;27
20260311 133200;25294.25;25299.75;25284.75;25286.5;8
20260311 133300;25293.25;25306.5;25293.25;25297.75;12
20260311 133400;25305.75;25310;25291;25301.75;18
20260311 133500;25299.75;25308.25;25285.25;25291.75;14
20260311 133600;25296.75;25310.25;25296;25310.25;8
20260311 133700;25292.5;25310;25289.5;25289.5;8
20260311 133800;25309.25;25320;25300.75;25320;7
20260311 133900;25308;25313.75;25307.5;25308.5;46
20260311 134000;25311.25;25325;25309.75;25319.25;21
20260311 134100;25318;25325.75;25313.25;25319.5;12
20260311 134200;25313.5;25328.5;25306;25328.5;17
20260311 134300;25327.75;25327.75;25314.75;25314.75;8
20260311 134400;25310.75;25310.75;25302;25304.25;7
20260311 134500;25294.25;25294.25;25281.5;25288.75;12
20260311 134600;25282.5;25314.25;25276.75;25297.25;82
20260311 134700;25299.5;25299.5;25277.25;25288;9
20260311 134800;25284.75;25290.25;25279;25280.5;12
20260311 134900;25266.5;25267.5;25259.75;25262.5;15
20260311 135000;25258;25264.75;25258;25263.5;8
20260311 135100;25263;25263;25246;25248.5;18
20260311 135200;25233;25242.75;25233;25242.75;3
20260311 135300;25242.25;25258.25;25241.75;25254;8
20260311 135400;25262.75;25293.75;25262.75;25274.75;24
20260311 135500;25267.75;25268.75;25260;25268;7
20260311 135600;25272;25280.25;25253.5;25253.5;5
20260311 135700;25254.25;25254.25;25254.25;25254.25;1
20260311 135800;25259.5;25276.5;25259.5;25273.25;7
20260311 135900;25282.25;25323.25;25277;25320.25;31
20260311 140000;25305.5;25316.75;25305.5;25316.75;9
20260311 140100;25314;25394.5;25309.5;25385.5;88
20260311 140200;25383.25;25394.25;25356.75;25361.5;139
20260311 140300;25356.5;25363.75;25342;25347.75;33
20260311 140400;25346.5;25346.5;25307.75;25330;86
20260311 140500;25353.75;25353.75;25335.5;25344.75;11
20260311 140600;25338.25;25357.75;25338.25;25349.5;12
20260311 140700;25345;25345;25333;25333;10
20260311 140800;25320;25325.5;25315;25317;13
20260311 140900;25300.5;25301.75;25289;25289;6
20260311 141000;25319;25319;25304.5;25309;3
20260311 141100;25320;25321;25308;25308;4
20260311 141200;25289.25;25301.75;25284.75;25301.75;11
20260311 141300;25301.25;25301.25;25280;25281.5;14
20260311 141400;25294.75;25313;25294.75;25308.25;10
20260311 141500;25320;25322.5;25320;25322.5;2
20260311 141600;25325;25325;25297.25;25297.25;8
20260311 141700;25300.75;25300.75;25280.25;25284.25;5
20260311 141800;25288.75;25298.5;25285.5;25298;5
20260311 141900;25288.75;25317.5;25288.75;25317.5;15
20260311 142000;25316.25;25318;25308.75;25308.75;9
20260311 142100;25293.5;25304;25292.25;25304;7
20260311 142200;25299.5;25299.5;25288;25288;3
20260311 142300;25284.75;25284.75;25280;25280.25;5
20260311 142400;25278.75;25278.75;25250;25250;15
20260311 142500;25243.25;25248.5;25236;25238.25;18
20260311 142600;25234.75;25234.75;25218.75;25234;26
20260311 142700;25233;25233;25219;25219;3
20260311 142800;25216;25216;25200;25207.5;41
20260311 142900;25205;25210.75;25203.5;25210.75;5
20260311 143000;25223.25;25245;25223.25;25245;20
20260311 143100;25243.75;25245.25;25233.5;25237.5;10
20260311 143200;25248;25260.5;25222;25222;23
20260311 143300;25219.25;25221.75;25205.25;25205.25;9
20260311 143400;25200.75;25205.5;25199;25205.25;16
20260311 143500;25188.5;25188.5;25176.25;25182.25;14
20260311 143600;25195;25217.5;25195;25208;18
20260311 143700;25216.5;25224.75;25216.5;25224.75;10
20260311 143800;25224;25236.5;25224;25225.25;5
20260311 143900;25234.75;25241;25234.75;25237;6
20260311 144000;25239.75;25239.75;25212.75;25212.75;7
20260311 144100;25231;25231;25231;25231;1
20260311 144200;25229.5;25231.25;25229.5;25230.75;3
20260311 144300;25226;25237.25;25226;25237.25;2
20260311 144400;25246;25254.25;25239.5;25247.25;17
20260311 144500;25262;25267.5;25260;25260;5
20260311 144600;25255.75;25258.75;25253.75;25258.75;3
20260311 144700;25261.5;25267.5;25233;25233;11
20260311 144800;25237;25256.75;25237;25251.5;8
20260311 144900;25260.75;25260.75;25248.5;25248.5;7
20260311 145000;25266;25266;25266;25266;3
20260311 145100;25267.25;25267.25;25267.25;25267.25;1
20260311 145200;25264.5;25264.5;25264.5;25264.5;1
20260311 145300;25271;25273.75;25269;25269;4
20260311 145400;25267.5;25267.5;25267.5;25267.5;1
20260311 145500;25264.25;25266.5;25264.25;25266.5;2
20260311 145600;25259.25;25259.25;25257.25;25257.25;4
20260311 145800;25263;25276.75;25263;25276.75;2
20260311 145900;25290;25293.75;25287.25;25287.25;5
20260311 150000;25276.5;25276.5;25276.5;25276.5;1
20260311 150100;25297;25299.5;25296.75;25299.5;3
20260311 150200;25295.25;25295.25;25291;25291;2
20260311 150300;25272.25;25272.25;25264;25264;3
20260311 150400;25250;25256.5;25247;25256.5;6
20260311 150500;25252;25282.5;25252;25282.5;4
20260311 150600;25290.25;25290.25;25275.25;25278;8
20260311 150700;25273.25;25273.25;25273.25;25273.25;1
20260311 150900;25266;25266;25264.75;25264.75;2
20260311 151000;25265.25;25265.25;25256.25;25256.25;4
20260311 151100;25256;25256;25256;25256;1
20260311 151200;25244;25244;25232.75;25240;5
20260311 151300;25233;25236.5;25180;25180;67
20260311 151400;25183.25;25203.5;25183.25;25202.5;47
20260311 151500;25201;25217;25195.75;25210;44
20260311 151600;25203.25;25203.25;25186.25;25186.25;6
20260311 151700;25188.75;25196;25181.25;25181.25;18
20260311 151800;25175.25;25175.25;25168.25;25173.5;13
20260311 151900;25167.25;25187.75;25165;25187.25;23
20260311 152000;25186.5;25188.25;25176;25187.5;7
20260311 152100;25192.5;25203;25192.5;25203;13
20260311 152200;25185.75;25197.25;25185.75;25197.25;2
20260311 152300;25193.25;25193.25;25179.5;25179.5;22
20260311 152400;25180.5;25199.75;25172.75;25198;22
20260311 152500;25199.5;25218;25199.5;25218;2
20260311 152600;25220.25;25220.25;25211.5;25215;21
20260311 152700;25211;25211;25201.5;25201.75;4
20260311 152800;25199;25199;25180.75;25180.75;9
20260311 152900;25200.25;25200.25;25200.25;25200.25;1
20260311 153000;25188;25188;25149.5;25150;17
20260311 153100;25152;25154.75;25134.25;25137.25;16
20260311 153200;25132;25137.75;25129.25;25137.75;3
20260311 153300;25130.75;25148.5;25128;25145.5;18
20260311 153400;25156;25158.5;25156;25156.5;5
20260311 153500;25157.5;25167.75;25157.5;25167.75;10
20260311 153600;25171.5;25171.5;25152.5;25152.5;10
20260311 153800;25161.5;25171;25161.5;25171;5
20260311 153900;25168.75;25178;25163.25;25176;6
20260311 154000;25163.75;25165.75;25163.75;25165.75;2
20260311 154100;25172.5;25172.75;25162.5;25163.75;7
20260311 154200;25167.25;25173;25163.25;25164;13
20260311 154300;25166.75;25166.75;25158.25;25163.75;4
20260311 154400;25167.5;25167.5;25155.25;25163.5;8
20260311 154500;25155;25155;25145.5;25146.25;5
20260311 154600;25132;25141.5;25132;25141.5;2
20260311 154700;25127;25132.75;25125;25132.75;4
20260311 154800;25122;25123.75;25120;25123.75;3
20260311 154900;25116;25116;25108;25110.5;19
20260311 155000;25111;25132.75;25111;25127.5;33
20260311 155100;25130;25142;25130;25135.75;30
20260311 155200;25149.75;25166.75;25145.5;25165.75;197
20260311 155300;25159.25;25163.25;25156.25;25163.25;5
20260311 155400;25166.75;25166.75;25166.5;25166.5;3
20260311 155500;25163.75;25170;25163.75;25170;2
20260311 155600;25175;25175;25167;25169.5;6
20260311 155800;25165.75;25165.75;25157.75;25158;3
20260311 155900;25159.5;25162.25;25159.5;25162.25;3
20260311 160000;25157;25157;25157;25157;2
20260311 160100;25137;25141.25;25133.25;25133.25;4
20260311 160300;25134;25139.5;25118;25138.25;29
20260311 160400;25131.5;25131.5;25131.5;25131.5;1
20260311 160500;25126;25126.75;25118.5;25118.5;5
20260311 160600;25128.75;25128.75;25116.75;25122;7
20260311 160700;25120.5;25122;25120.5;25122;2
20260311 160800;25132.25;25132.25;25119.75;25119.75;6
20260311 160900;25113;25113;25113;25113;1
20260311 161000;25118;25118;25118;25118;1
20260311 161100;25126.25;25135;25126.25;25134.75;3
20260311 161300;25123.5;25130;25123.25;25130;7
20260311 161400;25136.5;25142.5;25130;25142.5;15
20260311 161500;25147.5;25149.25;25136.5;25147;18
20260311 161600;25151.75;25155;25140.75;25140.75;7
20260311 161700;25137;25137.5;25133.25;25133.25;5
20260311 161900;25139;25149.25;25139;25146.5;5
20260311 162000;25149.25;25149.25;25140.25;25140.25;2
20260311 162100;25129;25129;25129;25129;1
20260311 162200;25127.25;25141.25;25127.25;25135;13
20260311 162300;25143;25152.5;25139;25152.5;4
20260311 162400;25163.75;25163.75;25158.25;25159.25;3
20260311 162500;25146;25146;25146;25146;3
20260311 162600;25156.25;25156.25;25149.25;25149.25;3
20260311 162700;25146.25;25146.25;25139;25139;5
20260311 163000;25163;25163;25163;25163;2
20260311 163100;25165.5;25189.5;25165.5;25188;8
20260311 163200;25190.5;25199.75;25190.5;25199.75;4
20260311 163300;25207;25209.5;25194;25199.75;28
20260311 163400;25200;25200;25194.25;25194.25;25
20260311 163500;25221.25;25225.75;25221.25;25225.75;12
20260311 163600;25213.25;25213.25;25213.25;25213.25;2
20260311 163700;25212.5;25212.5;25212.5;25212.5;2
20260311 163800;25221.5;25221.5;25221.5;25221.5;1
20260311 163900;25221.75;25221.75;25221.75;25221.75;1
20260311 164200;25212.75;25212.75;25212.75;25212.75;2
20260311 164300;25216.25;25216.25;25212;25212;8
20260311 164400;25207.75;25207.75;25207.75;25207.75;1
20260311 164500;25200.5;25200.5;25192.5;25194.25;8
20260311 164700;25189.25;25189.25;25189.25;25189.25;1
20260311 164800;25206.25;25206.75;25206.25;25206.75;2
20260311 164900;25205;25205;25199.25;25199.25;2
20260311 165200;25200;25200;25200;25200;1
20260311 165300;25199.75;25199.75;25199.75;25199.75;1
20260311 165500;25210.5;25210.75;25209.5;25209.5;4
20260311 165600;25214.5;25217.25;25214.5;25217.25;8
20260311 165700;25210.75;25213;25210.75;25212.25;8
20260311 165800;25213.25;25217.25;25211.25;25214.5;13
20260311 165900;25216.5;25226.25;25212;25226.25;16
20260311 170000;25223.5;25223.5;25223.25;25223.25;3
20260311 170100;25236;25242.5;25236;25242.5;6
20260311 170300;25223;25226;25223;25226;2
20260311 170400;25229.5;25229.75;25229.25;25229.75;4
20260311 170500;25236;25236;25236;25236;1
20260311 170800;25234.75;25234.75;25234.75;25234.75;1
20260311 170900;25229.5;25229.5;25228.5;25228.5;3
20260311 171000;25230.5;25230.5;25230.5;25230.5;1
20260311 171100;25228.5;25228.5;25220;25220;4
20260311 171200;25217.5;25217.5;25217.5;25217.5;2
20260311 171300;25208.25;25211;25208.25;25211;3
20260311 171400;25210;25220;25210;25220;3
20260311 171500;25217.25;25217.25;25217.25;25217.25;1
20260311 171600;25211.5;25211.5;25211.5;25211.5;1
20260311 171700;25220.5;25222;25220.5;25222;3
20260311 172500;25207.25;25217;25207.25;25217;2
20260311 172600;25217;25217;25217;25217;1
20260311 172700;25213.5;25213.5;25213.5;25213.5;1
20260311 172800;25220;25233.75;25220;25233.75;4
20260311 173000;25222;25222;25222;25222;1
20260311 173100;25225.75;25227.25;25225.75;25227.25;2
20260311 173200;25222.5;25222.5;25213.75;25213.75;4
20260311 173300;25214.25;25214.25;25214.25;25214.25;1
20260311 173400;25224.25;25229;25224.25;25229;4
20260311 173500;25219.5;25219.5;25219.5;25219.5;2
20260311 173700;25206;25209;25169;25172.75;12
20260311 173800;25173.5;25173.5;25113;25113;15
20260311 173900;25118.75;25123;25091.5;25100.25;52
20260311 174000;25103.25;25139;25103.25;25136.25;17
20260311 174100;25150;25162.25;25136.5;25136.5;31
20260311 174200;25135;25137;25127;25137;11
20260311 174300;25140;25140;25117;25132.75;7
20260311 174400;25128.25;25140.75;25125.5;25126.25;16
20260311 174500;25132.5;25151.5;25132.5;25151.5;5
20260311 174600;25147.25;25147.25;25135;25140.75;6
20260311 174700;25139.75;25144;25135.25;25144;7
20260311 174800;25146.5;25163.5;25146.5;25154;35
20260311 175000;25143.75;25152.75;25143.75;25152.75;3
20260311 175100;25175;25178;25166.25;25178;14
20260311 175200;25176.75;25176.75;25176.75;25176.75;1
20260311 175300;25188;25197;25188;25196;8
20260311 175400;25182.75;25182.75;25182.75;25182.75;2
20260311 175500;25173.5;25173.5;25171;25171;5
20260311 175600;25168.25;25168.25;25150.75;25152.5;13
20260311 175700;25159.5;25167.75;25146.25;25146.25;26
20260311 175800;25151.75;25163.5;25151;25163.5;6
20260311 175900;25161.5;25161.5;25161.5;25161.5;1
20260311 180000;25174;25177.5;25170.75;25171;13
20260311 180100;25166;25166;25166;25166;1
20260311 180200;25167;25172;25167;25172;2
20260311 180300;25163.75;25166;25163.75;25165.5;3
20260311 180400;25168.75;25168.75;25168.75;25168.75;2
20260311 180500;25164.5;25165.5;25164;25165.5;5
20260311 180800;25150;25163.25;25149;25163.25;8
20260311 180900;25157.25;25157.25;25149;25150.25;4
20260311 181000;25138.25;25138.25;25137;25137;7
20260311 181100;25134.25;25134.5;25125;25125;4
20260311 181200;25118;25118;25112.75;25112.75;6
20260311 181300;25115.5;25115.5;25108.5;25108.5;4
20260311 181400;25111.75;25116.25;25111;25116.25;6
20260311 181500;25126.75;25126.75;25126.75;25126.75;1
20260311 181600;25125;25135;25125;25135;2
20260311 181800;25122;25122;25120.75;25120.75;3
20260311 182100;25141;25141;25141;25141;1
20260311 182200;25150.75;25153.5;25150.75;25153.5;2
20260311 182500;25135.25;25135.25;25125.75;25130.5;10
20260311 182600;25146;25146;25140.75;25140.75;5
20260311 182800;25156.25;25163.75;25156.25;25163.75;3
20260311 182900;25172;25172.5;25162.25;25162.25;9
20260311 183000;25161.75;25162.25;25155;25162.25;8
20260311 183100;25172.25;25176.25;25166;25168.5;27
20260311 183500;25172.5;25180.25;25172.5;25180.25;4
20260311 183600;25179.25;25179.25;25174;25174;6
20260311 183700;25174.75;25176.25;25174.75;25176.25;2
20260311 183800;25165.5;25168.25;25164.25;25168.25;5
20260311 183900;25177.75;25177.75;25177.75;25177.75;1
20260311 184600;25167;25167;25167;25167;1
20260311 184700;25169.75;25169.75;25169.75;25169.75;1
20260311 184900;25154.25;25154.25;25148;25148;6
20260311 185200;25173.75;25174.5;25173.75;25174.5;4
20260311 185300;25171.75;25179.75;25171.75;25179.75;2
20260311 185400;25160.25;25160.25;25160.25;25160.25;1
20260311 185500;25188;25188;25179.25;25181.5;8
20260311 185600;25190.5;25190.5;25187.25;25187.25;5
20260311 185800;25181;25181;25171.75;25175;10
20260311 185900;25168.25;25177.5;25168.25;25177.5;7
20260311 190000;25174.5;25174.5;25169.5;25171.5;9
20260311 190100;25179.5;25182.25;25178.25;25178.25;6
20260311 190200;25174;25174;25162;25162;3
20260311 190300;25158;25158;25147.25;25147.25;6
20260311 190400;25151.5;25162.75;25151.5;25162.75;3
20260311 190500;25167.25;25167.25;25165;25165;3
20260311 190600;25161.5;25162.5;25161.5;25162.5;4
20260311 190900;25158;25163.75;25158;25163.75;2
20260311 191100;25159.5;25159.5;25159.5;25159.5;1
20260311 191200;25155.25;25155.25;25152;25152;5
20260311 191300;25138;25138;25137.75;25137.75;4
20260311 191400;25137.75;25137.75;25137.75;25137.75;1
20260311 191600;25134.5;25134.75;25134.5;25134.75;2
20260311 191700;25132.5;25141.75;25132.25;25141.75;4
20260311 191800;25145.5;25145.5;25145.5;25145.5;1
20260311 191900;25151.5;25153.5;25150;25151.25;6
20260311 192400;25134.5;25134.5;25132.5;25132.5;3
20260311 192500;25140.25;25140.25;25138.25;25138.25;2
20260311 192600;25155.5;25156.75;25155.25;25155.25;3
20260311 192900;25149;25149;25149;25149;1
20260311 193000;25147;25147;25147;25147;1
20260311 193300;25158;25158;25158;25158;1
20260311 193400;25167.25;25167.25;25167.25;25167.25;1
20260311 193500;25169.5;25189.75;25169.5;25183.75;9
20260311 193600;25184.5;25184.5;25175.75;25175.75;2
20260311 193700;25178.5;25178.5;25175;25175;5
20260311 193900;25191.25;25194.5;25191.25;25194.5;3
20260311 194100;25200;25200;25200;25200;1
20260311 194200;25184.75;25184.75;25184.75;25184.75;1
20260311 194400;25187.5;25187.5;25187.5;25187.5;1
20260311 194600;25200;25200;25193.5;25194.25;4
20260311 194800;25190;25190;25190;25190;2
20260311 194900;25183;25183;25183;25183;1
20260311 195000;25175.25;25175.25;25172.5;25172.5;3
20260311 195100;25181.5;25190;25179.75;25187;5
20260311 195300;25196.5;25198.25;25196;25197.25;6
20260311 195400;25194;25194;25194;25194;1
20260311 195500;25205.75;25213.5;25204;25213.5;22
20260311 195600;25207;25209.5;25207;25207.25;8
20260311 195700;25205.5;25205.5;25201.5;25201.5;3
20260311 195800;25202.5;25206;25202;25204.75;29
20260311 195900;25208.5;25209.25;25203;25205.75;56
20260311 200000;25205.75;25208;25198.75;25201.25;91
20260311 200100;25202.5;25206.75;25196.5;25196.5;21
20260311 200200;25190;25190;25176.75;25176.75;7
20260311 200400;25172;25173;25172;25173;3
20260311 200500;25174;25174;25174;25174;1
20260311 200600;25173.75;25173.75;25173.75;25173.75;12
20260311 200700;25174.75;25179;25174.75;25179;3
20260311 200800;25188.5;25188.5;25188.5;25188.5;1
20260311 200900;25187.5;25187.5;25187.5;25187.5;1
20260311 202200;25180.5;25180.5;25180.5;25180.5;1
20260311 202300;25181.75;25181.75;25181.75;25181.75;1
20260311 202500;25179.75;25179.75;25179.75;25179.75;1
20260311 202700;25183;25183;25183;25183;2
20260311 203400;25183.75;25183.75;25183.75;25183.75;1
20260311 203500;25182.75;25184.5;25182.75;25182.75;5
20260311 203700;25178;25178;25178;25178;1
20260311 205400;25167.5;25171.5;25167.5;25171.5;2
20260311 205500;25171;25171;25171;25171;1
20260311 205800;25160.25;25160.25;25160.25;25160.25;1
20260311 210000;25154.75;25154.75;25154.75;25154.75;2
20260311 220100;25149.5;25149.75;25140.75;25140.75;3
20260311 220300;25132;25132;25125.5;25125.5;3
20260311 220600;25125;25125;25120;25120;4
20260311 220700;25120;25120;25120;25120;2
20260311 221000;25123;25123;25112;25112;5
20260311 221100;25115;25115;25110;25110;4
20260311 221200;25108.5;25108.5;25108.5;25108.5;1
20260311 221300;25115;25115;25115;25115;1
20260311 221500;25117.75;25117.75;25117.75;25117.75;1
20260311 222100;25122.75;25122.75;25117;25117;2
20260311 222200;25117.5;25117.5;25117.5;25117.5;1
20260311 222400;25104;25104;25104;25104;1
20260311 222500;25100;25100;25100;25100;2
20260311 222800;25084;25084;25078.25;25078.25;7
20260311 222900;25076.75;25076.75;25071;25071;10
20260311 223600;25064.75;25064.75;25055.5;25055.5;10
20260311 223700;25052;25052;25052;25052;2
20260311 223800;25055.25;25055.25;25050;25050;7
20260311 223900;25045;25050.75;25035.5;25035.5;15
20260311 224100;25040;25044.75;25039.75;25044.75;7
20260311 224200;25043.75;25044.25;25042;25042;3
20260311 224300;25042.25;25042.25;25030.75;25030.75;8
20260311 224400;25040;25040;25040;25040;2
20260311 224800;25063.5;25063.5;25063.5;25063.5;1
20260311 224900;25054.75;25054.75;25050.25;25050.25;2
20260311 225000;25052.25;25052.25;25052.25;25052.25;1
20260311 225300;25053;25053;25053;25053;2
20260311 225500;25053;25053;25053;25053;1
20260311 225600;25054.5;25054.75;25042;25042.5;6
20260311 225700;25046.25;25048.5;25033;25039.75;14
20260311 225800;25046.5;25047.75;25042.5;25042.5;8
20260311 225900;25050.75;25061;25050.75;25061;8
20260311 230000;25060.75;25071.5;25056.75;25061;20
20260311 230100;25061.25;25068.5;25061.25;25068.5;2
20260311 230200;25058.75;25058.75;25058.5;25058.5;4
20260311 230300;25054.75;25055;25054.75;25055;3
20260311 230500;25062.25;25065.5;25062.25;25065.5;8
20260311 230700;25061.75;25061.75;25061.75;25061.75;4
20260311 230800;25056.75;25056.75;25056.75;25056.75;1
20260311 230900;25056.75;25056.75;25056.75;25056.75;5
20260311 231000;25041.25;25041.25;25010;25018.5;14
20260311 231200;25036;25036;25036;25036;1
20260311 231300;25047.25;25047.25;25047.25;25047.25;3
20260311 231400;25049.5;25049.5;25049.5;25049.5;2
20260311 231500;25050.5;25050.5;25050.5;25050.5;6
20260311 231700;25044;25044;25044;25044;2
20260311 231800;25048;25048;25048;25048;1
20260311 231900;25051.75;25051.75;25051.75;25051.75;1
20260311 232100;25050.5;25050.5;25050.5;25050.5;6
20260311 232300;25056.75;25056.75;25045;25045;11
20260311 232400;25041.75;25041.75;25041.75;25041.75;2
20260311 232600;25030;25030;25025;25028.25;5
20260311 232700;25023;25023;25023;25023;3
20260311 232800;25032.25;25032.25;25032.25;25032.25;3
20260311 232900;25029.75;25038.75;25029.75;25029.75;17
20260311 233100;25003.25;25003.25;24994.25;24999.5;11
20260311 233200;24982.75;24982.75;24982;24982.75;5
20260311 233300;24979;24989.75;24972.75;24980;38
20260311 233400;24986.75;24999.75;24974.75;24974.75;49
20260311 233500;24970;24979.25;24962.25;24976;41
20260311 233600;24975.5;24989;24962;24989;27
20260311 233700;24978;24987;24978;24987;7
20260311 233800;24984;24984;24973.75;24974.25;7
20260311 233900;24971.25;24973.5;24966.5;24966.5;22
20260311 234000;24958.75;24976.5;24958.75;24971.75;26
20260311 234100;24981.5;24981.75;24970.5;24975.5;16
20260311 234200;24971.75;24971.75;24971.75;24971.75;4
20260311 234300;24978;24979.75;24978;24979.75;6
20260311 234400;24972.75;24972.75;24965.5;24972;9
20260311 234500;24964.75;24966.75;24950;24957.25;29
20260311 234600;24950;24955.75;24943.75;24948.5;28
20260311 234700;24956.5;24970.5;24948.75;24970.5;43
20260311 234800;24960;24967.25;24960;24967.25;6
20260311 235000;24977.5;24977.5;24977.5;24977.5;1
20260311 235100;24990.25;24995.5;24990.25;24995.5;5
20260311 235300;24989.25;24989.25;24989.25;24989.25;1
20260311 235400;25000;25000;25000;25000;1
20260311 235600;24998;24998;24998;24998;1
20260312 000100;25004;25004.25;25004;25004.25;14
20260312 000800;24960;24960;24960;24960;1
20260312 001400;24980;24980;24980;24980;1
20260312 001500;24975.5;24975.5;24971.25;24971.25;9
20260312 001600;24965;24967.5;24965;24967.5;2
20260312 001700;24970.75;24970.75;24970.75;24970.75;1
20260312 001800;24985;24985;24985;24985;2
20260312 001900;24992.25;24992.25;24981.25;24986.25;10
20260312 002000;24979;24979;24978.75;24978.75;3
20260312 002400;24984.75;24984.75;24981.75;24981.75;2
20260312 002500;24991.5;24991.5;24991.5;24991.5;1
20260312 002600;24989.5;24989.5;24989.5;24989.5;1
20260312 002700;24976.5;24976.5;24974;24974;6
20260312 002800;24973.5;24973.75;24968;24973.75;6
20260312 002900;24973.5;24973.5;24973.5;24973.5;1
20260312 003000;24979.25;24985;24979.25;24985;2
20260312 003100;24983.25;24989.5;24983.25;24989.5;2
20260312 003200;24994;24996;24994;24996;2
20260312 003400;24986.25;24986.25;24986.25;24986.25;2
20260312 003500;24989.5;24989.5;24989.5;24989.5;1
20260312 003600;24994.25;25013;24994.25;25013;8
20260312 003900;25008.5;25008.5;25008.5;25008.5;3
20260312 004000;25017.5;25017.5;25017.5;25017.5;1
20260312 004100;25013.75;25013.75;25010;25010;2
