20240306 130100;5169.5;5170.25;5169.5;5170.25;4
20240306 130200;5170;5170.25;5170;5170;4
20240306 130300;5170.75;5172;5170.75;5171.25;18
20240306 130400;5171.25;5172;5171.25;5171.5;36
20240306 130500;5171.75;5172.25;5171.75;5172.25;15
20240306 130600;5172.25;5172.75;5172.25;5172.75;13
20240306 130700;5172;5172;5171.75;5172;5
20240306 130800;5171;5171.25;5170.75;5171.25;13
20240306 130900;5170.75;5170.75;5170.5;5170.5;3
20240306 131000;5170.5;5170.5;5170.5;5170.5;4
20240306 131100;5171.25;5172.5;5171.25;5172.5;5
20240306 131200;5172.25;5172.5;5172;5172;4
20240306 131300;5172.25;5172.25;5171.5;5171.5;41
20240306 131400;5171.75;5172;5171.75;5172;5
20240306 131600;5173;5173;5172;5172;12
20240306 131700;5173.25;5173.5;5172.75;5173.5;11
20240306 131800;5173.75;5175;5173.75;5173.75;19
20240306 131900;5173.25;5173.25;5173;5173;3
20240306 132000;5174;5174;5174;5174;22
20240306 132100;5174.75;5175;5174.5;5175;14
20240306 132200;5174.75;5175;5174.25;5175;11
20240306 132300;5174.5;5174.75;5174.25;5174.5;16
20240306 132400;5174.75;5175.25;5174.75;5175.25;16
20240306 132500;5175;5175.25;5175;5175.25;5
20240306 132600;5174.75;5175.5;5174.25;5175.5;15
20240306 132700;5175.5;5175.5;5175.5;5175.5;1
20240306 132800;5174.75;5174.75;5174.5;5174.5;5
20240306 132900;5174;5174;5173.25;5173.25;14
20240306 133100;5172.75;5175.5;5168.25;5173.5;94
20240306 133200;5174.25;5174.75;5173;5173.25;21
20240306 133300;5173.5;5174.5;5171.25;5171.5;44
20240306 133400;5171.75;5172.25;5169;5171.5;45
20240306 133500;5172;5173.5;5171;5173.5;21
20240306 133600;5173.5;5174.25;5173;5173.5;38
20240306 133700;5173.5;5175.25;5173.25;5173.75;24
20240306 133800;5173;5174.25;5172.5;5174.25;38
20240306 133900;5173.25;5173.25;5172.5;5173;40
20240306 134000;5174.25;5174.25;5173.5;5173.5;120
20240306 134100;5175;5175.25;5175;5175;7
20240306 134200;5175.25;5175.75;5175;5175;6
20240306 134300;5175.25;5176;5175;5175.75;19
20240306 134400;5175.75;5175.75;5174.75;5174.75;6
20240306 134500;5175.25;5175.25;5174.5;5175.25;10
20240306 134600;5173.5;5173.5;5173.5;5173.5;1
20240306 134700;5174;5174;5174;5174;3
20240306 134800;5176;5177;5175.75;5175.75;12
20240306 134900;5175.75;5176.75;5175.75;5176.75;10
20240306 135000;5176.75;5177.25;5176.75;5177.25;12
20240306 135100;5177.25;5177.75;5177;5177.75;36
20240306 135200;5177.5;5177.5;5177.5;5177.5;2
20240306 135300;5177.25;5177.25;5177.25;5177.25;3
20240306 135400;5177;5177;5177;5177;4
20240306 135500;5177;5177.75;5176.75;5177.5;33
20240306 135600;5177.5;5178;5177.5;5178;11
20240306 135700;5178.25;5178.75;5178.25;5178.25;31
20240306 135800;5178.5;5178.5;5178;5178;4
20240306 135900;5178.5;5178.5;5178.25;5178.5;7
20240306 140000;5178.25;5178.5;5178.25;5178.25;7
20240306 140100;5178.5;5178.75;5177.75;5177.75;23
20240306 140200;5178.25;5178.75;5178.25;5178.75;5
20240306 140300;5178.25;5178.25;5177.25;5177.5;6
20240306 140400;5177.25;5177.5;5177;5177;8
20240306 140500;5176.75;5177.5;5176.75;5177.5;4
20240306 140600;5177.25;5177.25;5177.25;5177.25;1
20240306 140700;5177.75;5178.25;5177.75;5178.25;5
20240306 140800;5178.5;5178.5;5178.5;5178.5;2
20240306 140900;5178;5178.25;5178;5178.25;5
20240306 141000;5178.25;5178.75;5177.75;5177.75;58
20240306 141100;5177.75;5177.75;5177;5177;8
20240306 141200;5176.25;5176.75;5176.25;5176.75;3
20240306 141300;5176.75;5177.75;5176.75;5177.75;7
20240306 141400;5177.75;5178.25;5177.75;5177.75;6
20240306 141500;5177.25;5177.25;5177.25;5177.25;1
20240306 141600;5177;5177.5;5177;5177.5;7
20240306 141700;5178;5178;5177.75;5178;5
20240306 141900;5178.75;5179.5;5178.75;5179.5;16
20240306 142000;5179.5;5179.5;5179.25;5179.5;7
20240306 142100;5179.5;5179.75;5179.25;5179.5;15
20240306 142200;5179.75;5180;5179.5;5179.75;18
20240306 142300;5180;5180;5178.75;5179;11
20240306 142400;5179;5179;5178.25;5178.75;12
20240306 142500;5179;5179.5;5179;5179.25;13
20240306 142600;5179;5180;5179;5180;36
20240306 142700;5180;5180.5;5180;5180.5;126
20240306 142800;5180.25;5180.5;5180;5180.5;16
20240306 142900;5180.5;5181.25;5180.25;5181;29
20240306 143000;5181;5182.75;5180.75;5181;78
20240306 143100;5181;5183.25;5179;5180.25;222
20240306 143200;5180.25;5183;5180.25;5182;139
20240306 143300;5182.25;5182.75;5181.25;5181.5;73
20240306 143400;5182.25;5184;5182.25;5183;70
20240306 143500;5182.75;5183;5179.5;5179.5;102
20240306 143600;5179.5;5180.5;5177.25;5178.5;105
20240306 143700;5178.5;5179.5;5175.75;5175.75;221
20240306 143800;5175.75;5176;5173.75;5173.75;90
20240306 143900;5174.25;5175.25;5172.75;5172.75;33
20240306 144000;5173;5175;5172.75;5174.75;71
20240306 144100;5174.5;5176;5174.25;5176;43
20240306 144200;5176.5;5177.5;5175.75;5176.75;39
20240306 144300;5176;5176.75;5175;5176;33
20240306 144400;5176.25;5177.25;5176;5176.25;17
20240306 144500;5176.25;5178;5176.25;5177.5;26
20240306 144600;5178.75;5179.25;5177.25;5177.25;19
20240306 144700;5177.5;5177.5;5174.75;5175.5;20
20240306 144800;5175.5;5176;5174;5174.5;33
20240306 144900;5175;5176;5174.25;5174.25;15
20240306 145000;5174.75;5176;5174.75;5175.5;43
20240306 145100;5175.25;5175.25;5173.5;5173.5;47
20240306 145200;5173.5;5174.75;5172.75;5174.25;32
