20250910 140100;6607.25;6611.25;6606.75;6611.25;31
20250910 140200;6611.25;6612.25;6610.5;6611.5;33
20250910 140300;6611;6612.5;6611;6611.75;12
20250910 140400;6612;6613.25;6611.5;6612.75;18
20250910 140500;6612.25;6613;6611.75;6613;29
20250910 140600;6612.25;6613;6612;6613;8
20250910 140700;6613.25;6615;6612.5;6614.75;33
20250910 140800;6614;6618.5;6614;6615.25;145
20250910 140900;6615.75;6616.75;6614.5;6614.5;23
20250910 141000;6616;6616;6613;6613.5;7
20250910 141100;6614.5;6614.5;6613;6613.75;11
20250910 141200;6614;6614.25;6612.75;6613.25;17
20250910 141300;6614;6615.5;6614;6615.25;12
20250910 141400;6615.25;6616.25;6614;6615.5;197
20250910 141500;6615.75;6615.75;6614.5;6615.5;13
20250910 141600;6616;6616.75;6615.25;6616.5;18
20250910 141700;6616.5;6616.5;6615.75;6616.25;16
20250910 141800;6616.5;6616.5;6615.5;6615.75;36
20250910 141900;6615.25;6615.25;6611.5;6611.5;55
20250910 142000;6613.5;6615.75;6613.25;6615.75;15
20250910 142100;6615.25;6616.25;6614.75;6614.75;44
20250910 142200;6614.75;6615;6614.75;6615;2
20250910 142300;6614.75;6616;6614.5;6616;9
20250910 142400;6616.25;6616.5;6615.75;6615.75;9
20250910 142500;6614.75;6616.75;6614.75;6616.75;18
20250910 142600;6616;6616;6615;6615;15
20250910 142700;6614.75;6614.75;6614;6614;5
20250910 142800;6614;6614;6613.25;6613.25;10
20250910 142900;6613.5;6613.5;6611.75;6611.75;7
20250910 143000;6611;6611.75;6611;6611;10
20250910 143100;6610.75;6611.75;6610;6610.75;20
20250910 143200;6611.5;6611.5;6611;6611;8
20250910 143300;6611.25;6611.25;6611;6611;8
20250910 143400;6610.75;6610.75;6607.5;6608;33
20250910 143500;6608.25;6608.25;6608;6608;6
20250910 143600;6608.75;6610.5;6608.75;6610.5;16
20250910 143700;6609.5;6609.5;6607;6607.25;24
20250910 143800;6607.25;6608.25;6606.5;6606.75;21
20250910 143900;6607.25;6608.25;6605.5;6606;17
20250910 144000;6606.5;6608.75;6606.5;6608.25;25
20250910 144100;6608.25;6608.5;6607.25;6607.25;7
20250910 144200;6607.25;6608.75;6607;6608.75;15
20250910 144300;6609;6610.5;6609;6610.25;16
20250910 144400;6609.5;6610;6609.5;6610;3
20250910 144500;6610.5;6611.25;6609.25;6609.75;74
20250910 144600;6609.25;6609.75;6609;6609;11
20250910 144700;6609;6609;6606.75;6608.25;45
20250910 144800;6608.25;6611;6608.25;6610;24
20250910 144900;6610;6610;6609.5;6609.5;3
20250910 145000;6609.5;6609.5;6608;6608;19
20250910 145100;6608;6609;6606.5;6606.75;26
20250910 145200;6607.5;6608.5;6606;6606;9
20250910 145300;6606.25;6607;6605.75;6605.75;12
